,Gene,aboral-1,aboral-2,aboral-3,aboral-4,oral-1,oral-2,oral-3,oral-4
7492,ML177322a,20.69949821,32.82550349,19.69120001,4.918761055,52.25608947,13.00141781,10.97641549,43.47932567
7493,ML11451a,72.44824374,218.2452395,142.9752349,87.55394678,227.3598279,238.3593264,129.2777825,89.18836035
7494,ML12463a,22.58127078,5.323054621,5.992973916,1.967504422,11.00128199,26.00283561,10.97641549,10.03369054
7495,ML02983a,119.4925579,154.368584,123.2840349,122.9690264,112.7631404,82.34231277,131.7169859,127.0934135
7496,ML050411a,102.5566048,126.8661351,118.1472001,140.6765662,154.9347214,138.6817899,145.1326049,112.6003049
7497,ML059712a,47.04431412,70.08688584,53.08062612,57.05762824,55.00640996,27.0862871,54.88207747,50.16845269
7498,ML086614a,1498.831848,1620.870132,1745.667688,1632.044918,2557.798063,1657.68077,1453.765252,1697.92341
7499,ML27411a,861.8518346,737.243065,755.9708526,1022.118547,633.4904881,762.7498446,825.6703655,818.3032062
7500,ML32215a,553.241134,540.290044,589.0237221,538.1124594,526.2279887,561.2278686,473.205468,506.143945
7501,ML03039a,0.940886282,3.54870308,1.712278262,0,1.833546999,3.250354452,7.31761033,1.114854504
7502,ML071152a,41.39899642,55.89207352,30.82100871,43.28509728,22.91933749,40.0877049,36.58805165,40.13476216
7503,ML01283a,92.20685567,96.70215894,59.92973916,89.5214512,41.25480747,94.26027909,64.63889125,78.0398153
7504,ML016354a,158.0688954,161.4659902,177.2208001,140.6765662,113.6799139,143.0155959,137.8149945,171.6875937
7505,ML050817a,304.8471555,358.4190111,320.196035,357.1020526,361.2087588,392.2094372,343.9276855,355.6385869
7506,ML046318a,1684.186445,2797.265203,3205.384906,3207.032208,2302.93503,1698.851927,2568.481226,2733.623245
7507,ML07085a,42.33988271,42.58443697,68.49113047,56.07387603,65.09091846,37.92080193,39.02725509,22.29709009
7508,ML102231a,11.29063539,73.63558892,35.9578435,74.76516804,42.17158097,23.83593264,53.66247575,12.26339955
7509,ML067011a,740.4775042,827.7349935,804.7707831,705.3503353,348.3739298,698.8262071,775.666695,790.4318436
7510,ML170516a,30.10836103,93.15345586,63.35429569,55.09012382,73.34187995,36.83735045,48.78406886,21.18223558
7511,ML23317a,6.586203976,0.88717577,7.705252178,1.967504422,0.916773499,1.083451484,3.658805165,3.344563513
7512,ML002128a,483.6155491,428.505897,534.2308177,509.5836453,649.9924111,456.1330747,569.554004,492.7656909
7513,ML002233a,511.8421376,924.4371525,785.9357222,647.3089549,630.7401676,471.3013955,695.1729813,687.8652292
7514,ML014016a,643.5662171,606.8282268,578.7500525,588.2838222,540.8963646,600.2321221,601.2636488,500.5696724
7515,ML01464a,1895.885859,1744.187564,1823.576349,1908.479289,2379.027231,2044.47295,1741.591258,1856.23275
7516,ML03438a,26.34481591,28.38962464,29.96486958,17.7075398,11.00128199,21.66902968,29.27044132,17.83767207
7517,ML03445a,34791.15206,1993.483955,8763.440144,81.65143351,36410.5763,22387.35801,8851.869296,34495.82807
7518,ML040728a,89.38419682,62.10230391,40.23853915,29.51256633,68.75801246,11.91796632,3.658805165,54.62787071
7519,ML05941a,138.3102835,251.0707429,41.09467828,46.23635392,21.08579049,114.8458573,65.85849297,115.9448684
7520,ML06323a,47.9852004,58.55360083,50.51220872,83.61893794,37.58771348,69.34089497,109.7641549,88.07350584
7521,ML07635a,293.5565201,212.9221848,254.2733219,274.4668669,232.8604688,356.4555382,270.7515822,311.0444067
7522,ML09539a,17850.49455,22977.85245,24850.29441,25193.89412,19917.82105,19066.57921,23101.69581,20521.12686
7523,ML46822a,653.9159662,34.59985503,211.4663653,23.61005306,594.9860011,779.0016169,46.34486542,468.2388918
7524,ML50516a,317.0786771,348.6600777,372.4205219,425.9647074,329.1216863,419.2957242,458.5702473,423.6447116
7525,ML021126a,2590.259935,3643.630888,3978.478541,3318.196208,5232.026361,3285.024899,3574.652646,3384.698275
7526,ML190618a,28.22658847,15.96916386,32.53328697,5.902513266,14.66837599,45.50496232,20.73322927,39.01990765
7527,ML12868a,413.0490779,338.0139684,323.6205915,368.9070791,526.2279887,425.7964332,367.1001182,315.5038247
7528,ML48642a,61.15760835,50.5690189,27.39645219,21.64254864,19.25224349,39.00425342,14.63522066,44.59418017
7529,ML002228a,102.5566048,186.3069117,174.6523827,340.378265,183.3546999,62.84018606,228.0655219,132.667686
7530,ML045251a,175.9457348,215.5837121,198.6242784,214.457982,81.59284145,192.8543641,215.8695047,178.3767207
7531,ML091712a,471.3840275,397.454745,408.3783654,391.53338,542.7299116,448.5489143,417.1037888,422.5298571
7532,ML17743a,5.645317694,12.42046078,6.849113047,3.935008844,0.916773499,0,1.219601722,12.26339955
7533,ML07601a,4.704431412,27.50244887,17.12278262,11.80502653,18.33546999,10.83451484,1.219601722,6.689127026
7534,ML124216a,229.5762529,219.1324152,190.0628871,234.1330262,256.6965798,217.7737483,243.9203443,237.4640094
7535,ML13567a,307.6698143,315.8345742,249.1364871,269.5481058,400.6300192,316.3678333,281.7279977,279.8284806
7536,ML017415a,99.73394593,90.49192855,101.0244174,98.3752211,73.34187995,104.0113424,87.81132396,79.15466981
7537,ML065717a,71.50735746,67.42535853,62.49815656,74.76516804,60.50705096,71.50779793,93.90933256,95.87748737
7538,ML001122a,131.7240795,99.36368625,78.76480004,99.35897331,124.6811959,137.5983384,96.34853601,113.7151594
7539,ML002211a,447.8618704,266.152731,308.2100871,314.8007075,370.3764938,344.5375719,185.3794617,216.2817738
7540,ML047937a,55.51229066,37.26138235,40.23853915,33.44757517,4.583867497,47.67186529,28.0508396,36.79019864
7541,ML086440a,624.7484915,875.6424851,484.5747481,793.8880343,399.7132457,710.7441734,674.4397521,580.8391967
7542,ML104348a,60.21672207,26.6152731,45.37537394,27.54506191,16.50192299,32.50354452,18.29402582,51.2833072
7543,ML23741a,0,3.54870308,2.568417393,3.935008844,3.667093998,5.417257419,2.439203443,6.689127026
7544,ML05776a,236.1624569,269.7014341,259.4101567,294.1419111,231.0269218,251.3607443,254.8967598,234.1194459
7545,ML451318a,663.324829,581.1001294,616.4201743,579.4300523,725.167838,652.2377933,601.2636488,648.8453215
7546,ML09124a,54.57140438,55.89207352,53.93676525,56.07387603,63.25737146,59.58983161,76.83490846,54.62787071
7547,ML343412a,11.29063539,2.66152731,0,1.967504422,0,0,1.219601722,4.459418017
7548,ML21421a,54.57140438,11.53328501,28.25259132,11.80502653,25.66965798,16.25177226,12.19601722,18.95252657
7549,ML04005a,379.1771718,380.5984054,405.809948,431.8672206,343.7900623,399.7935975,391.4921526,338.9157693
7550,ML095516a,733.8913002,610.3769298,575.325496,605.991362,532.6454032,554.7271597,568.3344023,656.649303
7551,ML19134a,80.91622028,103.7995651,115.5787827,144.611575,49.50576897,100.760988,128.0581808,84.72894233
7552,ML33073a,29.16747475,15.08198809,9.41753044,13.77253095,25.66965798,16.25177226,23.17243271,24.52679909
7553,ML07447a,2.822658847,2.66152731,4.280695655,0.983752211,3.667093998,4.333805935,3.658805165,6.689127026
7554,ML13771a,222.0491626,221.7939425,317.6276176,616.8126363,230.1101483,496.2207796,696.392583,369.0168409
7555,ML13141a,209.817641,305.1884649,273.9645219,277.4181235,299.7849343,268.695968,339.0492786,282.0581896
7556,ML136011a,1163.876331,1744.187564,1551.324105,1720.582617,1411.831189,1185.295923,1522.062949,1424.784057
7557,ML159713a,33.87190616,21.29221848,37.67012176,17.7075398,48.58899547,31.42009303,14.63522066,53.51301621
7558,ML086617a,777.1720692,774.5044473,821.0374265,873.5719634,1127.631404,781.1685199,800.0587294,875.1607859
7559,ML205628a,437.5121213,345.1113746,369.8521046,289.22315,458.3867497,401.9605005,346.3668889,404.6921851
7560,ML003230a,51.74874553,48.79466736,47.94379133,60.99263708,119.1805549,35.75389897,68.29769641,44.59418017
7561,ML006110a,60.21672207,5.323054621,12.84208696,1.967504422,18.33546999,105.0947939,1.219601722,34.56048963
7562,ML11569a,0,5.323054621,0,2.951256633,0,1.083451484,1.219601722,0
7563,ML102241a,350.009697,309.6243438,357.8661567,416.1271853,346.5403828,322.8685422,341.4884821,294.3215891
7564,ML038023a,137.3693972,86.94322547,109.5858088,76.73267246,165.0192299,136.514887,103.6661463,86.95865134
7565,ML07373a,250.2757511,332.6909138,215.747061,267.5806014,338.2894213,300.116061,303.6808287,256.416536
7566,ML01678a,11.29063539,9.758933471,7.705252178,8.853769899,3.667093998,5.417257419,7.31761033,10.03369054
7567,ML00175a,54.57140438,73.63558892,51.36834785,96.40771668,26.58643148,72.59124942,70.73689985,47.93874369
7568,ML26663a,670.8519193,672.4792338,673.781496,655.1789725,907.6057644,680.4075319,678.0985572,659.9938666
7569,ML005131a,254.0392962,280.3475434,261.1224349,256.7593271,200.7733964,239.4427779,276.8495908,241.9234274
7570,ML182022a,659.5612839,597.0692933,631.8306786,631.5689195,617.9053386,578.5630924,623.2164797,529.5558895
7571,ML02873a,0,0,1.712278262,1.967504422,1.833546999,3.250354452,4.878406886,0
7572,ML00358a,2981.668629,3051.884649,2937.413358,3378.205093,2999.68289,2712.962516,3084.372754,2792.710533
7573,ML005133a,120.4334441,166.7890448,186.6383305,203.6367077,137.5160249,100.760988,191.4774703,146.0459401
7574,ML04335a,47.9852004,42.58443697,43.66309568,60.00888487,49.50576897,81.25886129,57.32128092,44.59418017
7575,ML108910a,0.940886282,7.097406161,22.2596174,12.78877874,5.500640996,8.667611871,7.31761033,4.459418017
7576,ML14308a,8215.819017,8419.298058,8664.128005,10401.21213,7530.377524,7787.849266,9244.58105,8323.503729
7577,ML082317a,924.8912155,1273.09723,1189.177253,1337.903007,1725.367726,1269.805139,1254.970172,1091.44256
7578,ML177314a,149.6009189,197.8401967,211.4663653,314.8007075,240.1946568,193.9378156,356.1237027,254.186827
7579,ML24227a,1174.22608,878.3040124,937.4723483,961.1259102,884.6864269,1034.696167,830.5487724,851.7488413
7580,ML463517a,316.1377909,356.6446596,376.7012176,340.378265,522.5608947,335.86996,359.7825079,345.6048963
7581,ML051317a,738.5957316,608.6025783,642.1043482,694.529061,551.8976466,680.4075319,543.9423678,676.7166841
7582,ML08471a,60.21672207,61.21512814,68.49113047,45.25260171,29.33675198,83.42576426,30.49004304,41.24961666
7583,ML13361a,34.81279245,26.6152731,11.1298087,9.83752211,3.667093998,5.417257419,20.73322927,23.41194459
7584,ML21934a,7.527090259,31.05115195,11.98594783,9.83752211,4.583867497,10.83451484,9.756813773,15.60796306
7585,ML398324a,376.3545129,345.1113746,312.4907828,324.6382296,423.5493567,339.1203144,334.1708717,390.1990765
7586,ML00061a,826.0981559,744.3404711,761.1076874,815.5305829,796.676171,832.0907396,840.3055862,879.6202039
7587,ML012024a,25.40392962,37.26138235,66.77885221,32.46382296,35.75416648,22.75248116,32.92924648,35.67534414
7588,ML021128a,248.3939785,304.3012892,338.1749567,411.2084242,420.7990362,335.86996,350.0256941,361.2128594
7589,ML02402a,14949.74214,16603.49454,15477.28321,17191.06989,28083.52261,13642.82108,15510.8947,17154.26626
7590,ML03523a,259.6846139,255.5066218,267.971548,251.840566,262.1972208,179.8529463,246.3595478,245.2679909
7591,ML04441a,0.940886282,5.323054621,2.568417393,0,1.833546999,0,0,1.114854504
7592,ML046313a,162.7733268,91.37910432,168.6594088,117.0665131,119.1805549,124.5969206,101.2269429,117.059723
7593,ML07975a,37.63545129,35.4870308,42.80695655,30.49631854,47.67222197,41.17115639,46.34486542,37.90505315
7594,ML12529a,139.2511698,211.1478333,142.1190957,129.8552919,152.1844009,147.3494018,132.9365877,104.7963234
7595,ML30201a,442.2165527,524.3208801,511.9712003,493.8436099,415.2983952,358.6224412,526.8679437,481.6171459
7596,ML139111a,319.901336,362.85489,340.7433741,376.7770968,337.3726478,340.2037659,326.8532614,283.1730441
7597,ML078811a,127.0196481,83.39452239,88.18233048,83.61893794,140.2663454,145.1824988,73.1761033,98.10719638
7598,ML348717a,691.5514175,935.9704375,963.1565223,842.0918926,369.4597203,910.0992464,862.2584172,738.0336819
7599,ML00761a,7.527090259,34.59985503,22.2596174,43.28509728,18.33546999,16.25177226,26.83123788,15.60796306
7600,ML00421a,304.8471555,211.1478333,161.8102957,256.7593271,253.0294858,290.3649977,264.6535736,263.105663
7601,ML074815a,465.7387098,331.803738,365.5714089,355.1345482,321.7874983,438.797851,248.7987512,316.6186792
7602,ML086616a,2359.742796,2594.101952,2787.58901,2654.163465,4092.476901,2613.284979,2714.833432,2343.424168
7603,ML104643a,6.586203976,0.88717577,0.856139131,0,0,2.166902968,0,0
7604,ML030515a,151.4826915,103.7995651,119.0033392,137.7253095,100.8450849,130.0141781,124.3993756,92.53292386
7605,ML064934a,190.059029,190.7427906,167.8032697,182.9779112,238.3611098,178.7694948,220.7479116,175.0321572
7606,ML06555a,211.6994135,212.9221848,210.6102262,252.8243182,178.7708324,218.8571997,224.4067168,181.7212842
7607,ML08426a,2617.545637,2680.158002,2828.683689,2605.959607,1356.824779,2600.283561,2683.123788,2668.961683
7608,ML105420a,157.1280092,26.6152731,71.915687,6.886265477,24.75288448,82.34231277,10.97641549,40.13476216
7609,ML10614a,101.6157185,261.7168522,149.8243479,243.9705483,11.00128199,187.4371067,185.3794617,127.0934135
7610,ML33427a,509.960365,226.2298214,261.9785741,480.071079,421.7158097,340.2037659,552.4795799,474.9280188
7611,ML051311a,287.9112024,355.7574838,326.1890089,364.9720703,278.6991438,325.0354452,279.2887943,333.3414968
7612,ML42681a,25.40392962,24.84092156,13.69822609,18.69129201,3.667093998,23.83593264,14.63522066,16.72281756
7613,ML104316a,106.3201499,89.60475278,113.0103653,71.8139114,122.8476489,108.3451484,90.2505274,115.9448684
7614,ML116311a,298.2609515,305.1884649,330.4697045,291.1906545,207.1908109,318.5347363,259.7751667,311.0444067
7615,ML38671a,27.28570219,29.27680041,39.38240002,23.61005306,28.41997848,19.50212671,20.73322927,27.87136261
7616,ML092610a,164.6550994,164.1275175,160.0980175,138.7090618,243.8617508,167.93498,164.6462324,140.4716675
7617,ML01724a,179.7092799,123.317432,145.5436523,181.0104068,185.1882469,172.2687859,192.697072,158.3093396
7618,ML010133a,105.3792636,140.1737717,113.0103653,108.2127432,125.5979694,105.0947939,134.1561894,170.5727392
7619,ML13243a,525.9554318,489.7210251,426.3572872,394.4846366,331.8720068,438.797851,402.4685681,476.0428733
7620,ML15995a,222.0491626,205.8247787,319.3398958,316.7682119,314.4533103,178.7694948,182.9402582,227.4303189
7621,ML17597a,337.7781754,244.8605126,349.3047654,317.7519642,443.7183737,343.4541204,304.9004304,316.6186792
7622,ML04322a,46.10342783,51.45619467,53.08062612,52.13886718,49.50576897,36.83735045,30.49004304,53.51301621
7623,ML074224a,162.7733268,21.29221848,88.18233048,44.2688495,54.08963646,74.75815239,31.70964476,62.43185224
7624,ML12312a,162.7733268,131.302014,174.6523827,145.5953272,203.5237169,189.6040097,142.6934014,156.0796306
7625,ML190427a,184.4137113,192.5171421,202.0488349,241.0192917,134.7657044,208.0226849,195.1362755,188.4104112
7626,ML20164a,384.8224895,519.8850013,396.3924176,484.0060878,554.6479671,410.6281124,680.5377607,403.5773306
7627,ML20393a,137.3693972,116.2200259,104.448974,94.44021226,176.0205119,126.7638236,103.6661463,117.059723
7628,ML34637a,313.315132,220.9067668,208.8979479,188.8804245,343.7900623,165.768077,242.7007426,364.5574229
7629,ML14384a,445.0392115,434.7161274,475.1572177,436.7859817,579.4008516,593.7314131,367.1001182,467.1240373
7630,ML47932a,58.33494951,23.95374579,43.66309568,48.20385834,25.66965798,30.33664155,50.00367059,32.33078063
7631,ML06519a,957.8222354,825.0734662,733.7112352,653.2114681,760.9220045,764.9167476,698.8317865,644.3859035
7632,ML07888a,289.792975,294.5423557,289.3750262,340.378265,127.4315164,340.2037659,301.2416252,246.3828455
7633,ML11003a,52.68963181,3.54870308,11.98594783,0,59.59027746,44.42151084,8.537212051,18.95252657
7634,ML12829a,318.9604497,308.737168,309.0662263,292.1744067,425.3829037,303.3664155,328.0728631,301.0107162
7635,ML08205a,551.3593615,376.1625265,422.0765915,362.0208137,500.5583307,527.6408726,423.2017974,463.7794738
7636,ML017918a,228.6353666,205.8247787,196.055861,250.8568138,376.7939083,253.5276472,206.112691,190.6401202
7637,ML029517a,1327.590544,1228.738442,1271.366609,1430.375715,1090.960464,1336.979131,1223.260527,1244.177627
7638,ML030419a,270.034363,91.37910432,125.8524522,91.48895562,190.6888879,255.6945502,101.2269429,200.6738108
7639,ML032326a,47.9852004,5.323054621,25.68417393,10.82127432,6.417414496,17.33522374,65.85849297,57.97243422
7640,ML093050a,457.2707332,449.7981155,416.0836176,612.8776275,305.2855753,408.4612094,487.8406886,493.8805454
7641,ML09921a,618.1622875,645.8639607,751.6901569,715.1878574,389.6287372,693.4089497,679.3181589,636.581922
7642,ML03874a,6184.445534,6533.162371,6772.916665,7118.430999,11616.43701,6111.74982,6285.827273,6673.519063
7643,ML27896a,210.7585272,162.3531659,152.3927653,127.8877874,254.8630328,189.6040097,125.6189773,198.4441018
7644,ML32871a,1.881772565,34.59985503,12.84208696,10.82127432,65.09091846,15.16832077,17.0744241,5.574272522
7645,ML00104a,310.4924732,203.1632514,230.3014262,259.7105837,229.1933749,264.3621621,163.4266307,219.6263373
7646,ML027314a,602.1672207,497.705607,517.1080351,512.5349019,469.3880317,581.8134468,424.4213991,462.6646193
7647,ML03174a,2.822658847,2.66152731,0.856139131,1.967504422,0,0,2.439203443,1.114854504
7648,ML04816a,1371.8122,1705.15183,1505.092592,1737.306405,1941.726272,1746.523792,1586.70184,1597.586505
7649,ML059812a,211.6994135,249.2963914,230.3014262,287.2556456,331.8720068,240.5262294,268.3123788,250.8422635
7650,ML074245a,71.50735746,37.26138235,63.35429569,35.4150796,28.41997848,49.83876826,30.49004304,55.74272522
7651,ML07581a,398.9357837,400.1162723,416.9397568,393.5008844,375.8771348,413.8784668,300.0220235,383.5099495
7652,ML076030a,204.1723233,188.968439,201.1926958,151.4978405,321.7874983,176.6025919,174.4030462,197.3292473
7653,ML08034a,715.0735746,574.889899,533.3746786,509.5836453,618.8221121,618.6507973,698.8317865,626.5482314
7654,ML108015a,161.8324406,179.2095056,158.3857392,189.8641767,117.3470079,159.2673681,164.6462324,173.9173027
7655,ML148918a,61.15760835,109.1226197,83.0454957,86.57019457,55.92318346,78.00850684,125.6189773,169.4578847
